Index	Plate	Plate ID	Row	Column	Compound A	Conc. A [uM]	Compound B	Conc. B [uM]	Well Type	Masked	Well Tags	Timestamp	Raw	Normalized
141	1	ETECS03 Kasumi1_1	F	21	SW198601-4	0.00176	SW219672-2	0.75	Compound			26.04.2021 10:48:21	1630360	-42.06049
142	1	ETECS03 Kasumi1_1	F	22	SW198601-4	0.000879	SW219672-2	0.75	Compound			26.04.2021 10:48:21	1734680	-38.35318
143	1	ETECS03 Kasumi1_1	F	23	SW198601-4	0	SW219672-2	0.75	Compound			26.04.2021 10:48:21	1655520	-41.16635
144	1	ETECS03 Kasumi1_1	F	24		-		-	Compound			26.04.2021 10:48:21	2440400	-13.27339
145	1	ETECS03 Kasumi1_1	G	1		-		-	Compound			26.04.2021 10:48:21	2382320	-15.33743
146	1	ETECS03 Kasumi1_1	G	2	SW198601-4	0.75	SW197795-10	0.00523	Compound			26.04.2021 10:48:21	842440	-70.06148
147	1	ETECS03 Kasumi1_1	G	3	SW198601-4	0.225	SW197795-10	0.00523	Compound			26.04.2021 10:48:21	843360	-70.02879
148	1	ETECS03 Kasumi1_1	G	4	SW198601-4	0.113	SW197795-10	0.00523	Compound			26.04.2021 10:48:21	1115520	-60.3568
149	1	ETECS03 Kasumi1_1	G	5	SW198601-4	0.0563	SW197795-10	0.00523	Compound			26.04.2021 10:48:21	1029960	-63.39742
150	1	ETECS03 Kasumi1_1	G	6	SW198601-4	0.0281	SW197795-10	0.00523	Compound			26.04.2021 10:48:21	1053640	-62.55588
151	1	ETECS03 Kasumi1_1	G	7	SW198601-4	0.0141	SW197795-10	0.00523	Compound			26.04.2021 10:48:21	1523560	-45.85593
152	1	ETECS03 Kasumi1_1	G	8	SW198601-4	0.00703	SW197795-10	0.00523	Compound			26.04.2021 10:48:21	1419200	-49.56466
153	1	ETECS03 Kasumi1_1	G	9	SW198601-4	0.00352	SW197795-10	0.00523	Compound			26.04.2021 10:48:21	1071000	-61.93895
154	1	ETECS03 Kasumi1_1	G	10	SW198601-4	0.00176	SW197795-10	0.00523	Compound			26.04.2021 10:48:21	1696880	-39.69651
155	1	ETECS03 Kasumi1_1	G	11	SW198601-4	0.000879	SW197795-10	0.00523	Compound			26.04.2021 10:48:21	2564040	-8.879491
156	1	ETECS03 Kasumi1_1	G	12	SW198601-4	0	SW197795-10	0.00523	Compound			26.04.2021 10:48:21	2557680	-9.105512
157	1	ETECS03 Kasumi1_1	G	13	SW198601-4	0.75	SW219672-2	0.375	Compound			26.04.2021 10:48:21	475120	-83.11525
158	1	ETECS03 Kasumi1_1	G	14	SW198601-4	0.225	SW219672-2	0.375	Compound			26.04.2021 10:48:21	473040	-83.18917
159	1	ETECS03 Kasumi1_1	G	15	SW198601-4	0.113	SW219672-2	0.375	Compound			26.04.2021 10:48:21	393640	-86.01087
160	1	ETECS03 Kasumi1_1	G	16	SW198601-4	0.0563	SW219672-2	0.375	Compound			26.04.2021 10:48:21	481720	-82.8807
161	1	ETECS03 Kasumi1_1	G	17	SW198601-4	0.0281	SW219672-2	0.375	Compound			26.04.2021 10:48:21	539120	-80.84083
162	1	ETECS03 Kasumi1_1	G	18	SW198601-4	0.0141	SW219672-2	0.375	Compound			26.04.2021 10:48:21	975480	-65.33352
163	1	ETECS03 Kasumi1_1	G	19	SW198601-4	0.00703	SW219672-2	0.375	Compound			26.04.2021 10:48:21	1133200	-59.72849
164	1	ETECS03 Kasumi1_1	G	20	SW198601-4	0.00352	SW219672-2	0.375	Compound			26.04.2021 10:48:21	988160	-64.8829
165	1	ETECS03 Kasumi1_1	G	21	SW198601-4	0.00176	SW219672-2	0.375	Compound			26.04.2021 10:48:21	1599600	-43.15363
166	1	ETECS03 Kasumi1_1	G	22	SW198601-4	0.000879	SW219672-2	0.375	Compound			26.04.2021 10:48:21	2010880	-28.53762
167	1	ETECS03 Kasumi1_1	G	23	SW198601-4	0	SW219672-2	0.375	Compound			26.04.2021 10:48:21	2088840	-25.76708
168	1	ETECS03 Kasumi1_1	G	24		-		-	Compound			26.04.2021 10:48:21	2531800	-10.02523
169	1	ETECS03 Kasumi1_1	H	1		-		-	Compound			26.04.2021 10:48:21	2377800	-15.49806
170	1	ETECS03 Kasumi1_1	H	2	SW198601-4	0.75	SW197795-10	0.00187	Compound			26.04.2021 10:48:21	782600	-72.18806
171	1	ETECS03 Kasumi1_1	H	3	SW198601-4	0.225	SW197795-10	0.00187	Compound			26.04.2021 10:48:21	753320	-73.22861
172	1	ETECS03 Kasumi1_1	H	4	SW198601-4	0.113	SW197795-10	0.00187	Compound			26.04.2021 10:48:21	845680	-69.94633
173	1	ETECS03 Kasumi1_1	H	5	SW198601-4	0.0563	SW197795-10	0.00187	Compound			26.04.2021 10:48:21	889720	-68.38125
174	1	ETECS03 Kasumi1_1	H	6	SW198601-4	0.0281	SW197795-10	0.00187	Compound			26.04.2021 10:48:21	1015600	-63.90774
175	1	ETECS03 Kasumi1_1	H	7	SW198601-4	0.0141	SW197795-10	0.00187	Compound			26.04.2021 10:48:21	1589760	-43.50332
176	1	ETECS03 Kasumi1_1	H	8	SW198601-4	0.00703	SW197795-10	0.00187	Compound			26.04.2021 10:48:21	1369600	-51.32734
177	1	ETECS03 Kasumi1_1	H	9	SW198601-4	0.00352	SW197795-10	0.00187	Compound			26.04.2021 10:48:21	1059920	-62.33271
178	1	ETECS03 Kasumi1_1	H	10	SW198601-4	0.00176	SW197795-10	0.00187	Compound			26.04.2021 10:48:21	1704320	-39.43211
179	1	ETECS03 Kasumi1_1	H	11	SW198601-4	0.000879	SW197795-10	0.00187	Compound			26.04.2021 10:48:21	2601880	-7.534738
180	1	ETECS03 Kasumi1_1	H	12	SW198601-4	0	SW197795-10	0.00187	Compound			26.04.2021 10:48:21	2677280	-4.855183
181	1	ETECS03 Kasumi1_1	H	13	SW198601-4	0.75	SW219672-2	0.188	Compound			26.04.2021 10:48:21	623040	-77.85849
182	1	ETECS03 Kasumi1_1	H	14	SW198601-4	0.225	SW219672-2	0.188	Compound			26.04.2021 10:48:21	478160	-83.00721
183	1	ETECS03 Kasumi1_1	H	15	SW198601-4	0.113	SW219672-2	0.188	Compound			26.04.2021 10:48:21	574720	-79.57568
184	1	ETECS03 Kasumi1_1	H	16	SW198601-4	0.0563	SW219672-2	0.188	Compound			26.04.2021 10:48:21	537640	-80.89342
