Index	Plate	Plate ID	Row	Column	Compound A	Conc. A [uM]	Compound B	Conc. B [uM]	Well Type	Masked	Well Tags	Raw	Normalized
7160	19	ETECS02 IDH2_19	K	8	SW199332-5	0	SW197795-10	5.555555	Compound			990560	-24.95882
7161	19	ETECS02 IDH2_19	K	9	SW199332-5	50	SW198953-3	0.500721	Compound			29520	-99.63634
7162	19	ETECS02 IDH2_19	K	10	SW199332-5	31.25	SW198953-3	0.500721	Compound			40120	-98.81267
7163	19	ETECS02 IDH2_19	K	11	SW199332-5	19.53125	SW198953-3	0.500721	Compound			130360	-91.80058
7164	19	ETECS02 IDH2_19	K	12	SW199332-5	12.20703	SW198953-3	0.500721	Compound			179400	-87.98993
7165	19	ETECS02 IDH2_19	K	13	SW199332-5	7.629395	SW198953-3	0.500721	Compound			245680	-82.83965
7166	19	ETECS02 IDH2_19	K	14	SW199332-5	4.768372	SW198953-3	0.500721	Compound			245640	-82.84276
7167	19	ETECS02 IDH2_19	K	15	SW199332-5	2.980232	SW198953-3	0.500721	Compound			252320	-82.32368
7168	19	ETECS02 IDH2_19	K	16	SW199332-5	0	SW198953-3	0.500721	Compound			337800	-75.68147
7169	19	ETECS02 IDH2_19	K	17		-		-	Blank Control			1747800	33.88245
7170	19	ETECS02 IDH2_19	K	18		-		-	Blank Control			1805640	38.3769
7171	19	ETECS02 IDH2_19	K	19		-		-	Blank Control			1678320	28.48351
7172	19	ETECS02 IDH2_19	K	20		-		-	Inhibitor Control			28680	-99.70161
7173	19	ETECS02 IDH2_19	K	21		-		-	Inhibitor Control			24760	-100.0062
7174	19	ETECS02 IDH2_19	K	22		-		-	Neutral Control			1289760	-1.709508
7175	19	ETECS02 IDH2_19	K	23		-		-	Neutral Control			1256840	-4.267553
7176	19	ETECS02 IDH2_19	K	24		-		-	Neutral Control			1285000	-2.079383
7177	19	ETECS02 IDH2_19	L	1	SW199332-5	50	SW197795-10	1.851852	Compound			137160	-91.27219
7178	19	ETECS02 IDH2_19	L	2	SW199332-5	31.25	SW197795-10	1.851852	Compound			298360	-78.74615
7179	19	ETECS02 IDH2_19	L	3	SW199332-5	19.53125	SW197795-10	1.851852	Compound			485920	-64.17182
7180	19	ETECS02 IDH2_19	L	4	SW199332-5	12.20703	SW197795-10	1.851852	Compound			838720	-36.75753
7181	19	ETECS02 IDH2_19	L	5	SW199332-5	7.629395	SW197795-10	1.851852	Compound			1076120	-18.31038
7182	19	ETECS02 IDH2_19	L	6	SW199332-5	4.768372	SW197795-10	1.851852	Compound			1126680	-14.38162
7183	19	ETECS02 IDH2_19	L	7	SW199332-5	2.980232	SW197795-10	1.851852	Compound			1076800	-18.25755
7184	19	ETECS02 IDH2_19	L	8	SW199332-5	0	SW197795-10	1.851852	Compound			1026640	-22.15522
7185	19	ETECS02 IDH2_19	L	9	SW199332-5	50	SW198953-3	0.158456	Compound			61920	-97.1187
7186	19	ETECS02 IDH2_19	L	10	SW199332-5	31.25	SW198953-3	0.158456	Compound			167040	-88.95036
7187	19	ETECS02 IDH2_19	L	11	SW199332-5	19.53125	SW198953-3	0.158456	Compound			370960	-73.10477
7188	19	ETECS02 IDH2_19	L	12	SW199332-5	12.20703	SW198953-3	0.158456	Compound			685600	-48.6557
7189	19	ETECS02 IDH2_19	L	13	SW199332-5	7.629395	SW198953-3	0.158456	Compound			846000	-36.19184
7190	19	ETECS02 IDH2_19	L	14	SW199332-5	4.768372	SW198953-3	0.158456	Compound			877680	-33.73014
7191	19	ETECS02 IDH2_19	L	15	SW199332-5	2.980232	SW198953-3	0.158456	Compound			904640	-31.63522
7192	19	ETECS02 IDH2_19	L	16	SW199332-5	0	SW198953-3	0.158456	Compound			1019680	-22.69605
7193	19	ETECS02 IDH2_19	L	17		-		-	Blank Control			1851280	41.92335
7194	19	ETECS02 IDH2_19	L	18		-		-	Blank Control			1987840	52.53473
7195	19	ETECS02 IDH2_19	L	19		-		-	Blank Control			1904000	46.01995
7196	19	ETECS02 IDH2_19	L	20		-		-	Inhibitor Control			26880	-99.84148
7197	19	ETECS02 IDH2_19	L	21		-		-	Inhibitor Control			23720	-100.087
7198	19	ETECS02 IDH2_19	L	22		-		-	Neutral Control			1390760	6.138688
7199	19	ETECS02 IDH2_19	L	23		-		-	Neutral Control			1293440	-1.423554
7200	19	ETECS02 IDH2_19	L	24		-		-	Neutral Control			1390080	6.085848
7201	19	ETECS02 IDH2_19	M	1	SW199332-5	50	SW197795-10	0.6172839	Compound			167120	-88.94415
7202	19	ETECS02 IDH2_19	M	2	SW199332-5	31.25	SW197795-10	0.6172839	Compound			302120	-78.45398
7203	19	ETECS02 IDH2_19	M	3	SW199332-5	19.53125	SW197795-10	0.6172839	Compound			570520	-57.59798
7204	19	ETECS02 IDH2_19	M	4	SW199332-5	12.20703	SW197795-10	0.6172839	Compound			743880	-44.12706
7205	19	ETECS02 IDH2_19	M	5	SW199332-5	7.629395	SW197795-10	0.6172839	Compound			1107720	-15.85491
7206	19	ETECS02 IDH2_19	M	6	SW199332-5	4.768372	SW197795-10	0.6172839	Compound			1139760	-13.36524
7207	19	ETECS02 IDH2_19	M	7	SW199332-5	2.980232	SW197795-10	0.6172839	Compound			1048480	-20.45815
7208	19	ETECS02 IDH2_19	M	8	SW199332-5	0	SW197795-10	0.6172839	Compound			1113080	-15.43841
7209	19	ETECS02 IDH2_19	M	9	SW199332-5	50	SW198953-3	0.05014431	Compound			134680	-91.46489
7210	19	ETECS02 IDH2_19	M	10	SW199332-5	31.25	SW198953-3	0.05014431	Compound			263320	-81.46893
7211	19	ETECS02 IDH2_19	M	11	SW199332-5	19.53125	SW198953-3	0.05014431	Compound			574600	-57.28095
7212	19	ETECS02 IDH2_19	M	12	SW199332-5	12.20703	SW198953-3	0.05014431	Compound			901720	-31.86212
7213	19	ETECS02 IDH2_19	M	13	SW199332-5	7.629395	SW198953-3	0.05014431	Compound			1188080	-9.610543
7214	19	ETECS02 IDH2_19	M	14	SW199332-5	4.768372	SW198953-3	0.05014431	Compound			1301200	-0.8205638
7215	19	ETECS02 IDH2_19	M	15	SW199332-5	2.980232	SW198953-3	0.05014431	Compound			1337440	1.995462
7216	19	ETECS02 IDH2_19	M	16	SW199332-5	0	SW198953-3	0.05014431	Compound			1412800	7.851304
7217	19	ETECS02 IDH2_19	M	17		-		-	Blank Control			2072840	59.13965
7218	19	ETECS02 IDH2_19	M	18		-		-	Blank Control			1917800	47.09228
7219	19	ETECS02 IDH2_19	M	19		-		-	Blank Control			1906760	46.23442
7220	19	ETECS02 IDH2_19	M	20		-		-	Inhibitor Control			28280	-99.7327
7221	19	ETECS02 IDH2_19	M	21		-		-	Inhibitor Control			23320	-100.1181
7222	19	ETECS02 IDH2_19	M	22		-		-	Neutral Control			1335720	1.86181
7223	19	ETECS02 IDH2_19	M	23		-		-	Neutral Control			1348480	2.853324
7224	19	ETECS02 IDH2_19	M	24		-		-	Neutral Control			1276080	-2.772511
7225	19	ETECS02 IDH2_19	N	1	SW199332-5	50	SW197795-10	0.2057613	Compound			144680	-90.68784
7226	19	ETECS02 IDH2_19	N	2	SW199332-5	31.25	SW197795-10	0.2057613	Compound			265360	-81.31042
7227	19	ETECS02 IDH2_19	N	3	SW199332-5	19.53125	SW197795-10	0.2057613	Compound			535720	-60.30212
7228	19	ETECS02 IDH2_19	N	4	SW199332-5	12.20703	SW197795-10	0.2057613	Compound			801880	-39.62018
7229	19	ETECS02 IDH2_19	N	5	SW199332-5	7.629395	SW197795-10	0.2057613	Compound			1113720	-15.38868
7230	19	ETECS02 IDH2_19	N	6	SW199332-5	4.768372	SW197795-10	0.2057613	Compound			1252640	-4.593914
7231	19	ETECS02 IDH2_19	N	7	SW199332-5	2.980232	SW197795-10	0.2057613	Compound			1251920	-4.649862
7232	19	ETECS02 IDH2_19	N	8	SW199332-5	0	SW197795-10	0.2057613	Compound			1369520	4.488235
7233	19	ETECS02 IDH2_19	N	9	SW199332-5	50	SW198953-3	0.01586845	Compound			167200	-88.93793
7234	19	ETECS02 IDH2_19	N	10	SW199332-5	31.25	SW198953-3	0.01586845	Compound			290680	-79.34293
7235	19	ETECS02 IDH2_19	N	11	SW199332-5	19.53125	SW198953-3	0.01586845	Compound			516920	-61.76297
7236	19	ETECS02 IDH2_19	N	12	SW199332-5	12.20703	SW198953-3	0.01586845	Compound			860880	-35.03559
7237	19	ETECS02 IDH2_19	N	13	SW199332-5	7.629395	SW198953-3	0.01586845	Compound			1175040	-10.62381
7238	19	ETECS02 IDH2_19	N	14	SW199332-5	4.768372	SW198953-3	0.01586845	Compound			1208280	-8.040904
7239	19	ETECS02 IDH2_19	N	15	SW199332-5	2.980232	SW198953-3	0.01586845	Compound			1206760	-8.159015
7240	19	ETECS02 IDH2_19	N	16	SW199332-5	0	SW198953-3	0.01586845	Compound			1051240	-20.24368
7241	19	ETECS02 IDH2_19	N	17		-		-	Blank Control			2073000	59.15208
7242	19	ETECS02 IDH2_19	N	18		-		-	Blank Control			1962080	50.53305
7243	19	ETECS02 IDH2_19	N	19		-		-	Blank Control			1891280	45.03155
7244	19	ETECS02 IDH2_19	N	20		-		-	Inhibitor Control			24640	-100.0155
7245	19	ETECS02 IDH2_19	N	21		-		-	Inhibitor Control			23520	-100.1026
7246	19	ETECS02 IDH2_19	N	22		-		-	Neutral Control			1317960	0.4817704
7247	19	ETECS02 IDH2_19	N	23		-		-	Neutral Control			1339760	2.175737
7248	19	ETECS02 IDH2_19	N	24		-		-	Neutral Control			1319720	0.618531
7249	19	ETECS02 IDH2_19	O	1	SW199332-5	50	SW197795-10	0.06858711	Compound			157840	-89.66525
7250	19	ETECS02 IDH2_19	O	2	SW199332-5	31.25	SW197795-10	0.06858711	Compound			322120	-76.89989
7251	19	ETECS02 IDH2_19	O	3	SW199332-5	19.53125	SW197795-10	0.06858711	Compound			586960	-56.32051
7252	19	ETECS02 IDH2_19	O	4	SW199332-5	12.20703	SW197795-10	0.06858711	Compound			835840	-36.98132
7253	19	ETECS02 IDH2_19	O	5	SW199332-5	7.629395	SW197795-10	0.06858711	Compound			1143080	-13.10726
7254	19	ETECS02 IDH2_19	O	6	SW199332-5	4.768372	SW197795-10	0.06858711	Compound			1246880	-5.041494
7255	19	ETECS02 IDH2_19	O	7	SW199332-5	2.980232	SW197795-10	0.06858711	Compound			1312200	0.03419016
7256	19	ETECS02 IDH2_19	O	8	SW199332-5	0	SW197795-10	0.06858711	Compound			1625320	24.36515
7257	19	ETECS02 IDH2_19	O	9	SW199332-5	50	SW198953-3	0.005021662	Compound			219560	-84.8693
7258	19	ETECS02 IDH2_19	O	10	SW199332-5	31.25	SW198953-3	0.005021662	Compound			356880	-74.19886
7259	19	ETECS02 IDH2_19	O	11	SW199332-5	19.53125	SW198953-3	0.005021662	Compound			623360	-53.49206
7260	19	ETECS02 IDH2_19	O	12	SW199332-5	12.20703	SW198953-3	0.005021662	Compound			940880	-28.81919
7261	19	ETECS02 IDH2_19	O	13	SW199332-5	7.629395	SW198953-3	0.005021662	Compound			1303680	-0.6278557
7262	19	ETECS02 IDH2_19	O	14	SW199332-5	4.768372	SW198953-3	0.005021662	Compound			1350920	3.042924
7263	19	ETECS02 IDH2_19	O	15	SW199332-5	2.980232	SW198953-3	0.005021662	Compound			1386760	5.827868
7264	19	ETECS02 IDH2_19	O	16	SW199332-5	0	SW198953-3	0.005021662	Compound			1385000	5.691107
7265	19	ETECS02 IDH2_19	O	17		-		-	Blank Control			2072600	59.121
7266	19	ETECS02 IDH2_19	O	18		-		-	Blank Control			2078160	59.55304
7267	19	ETECS02 IDH2_19	O	19		-		-	Blank Control			1977680	51.74525
7268	19	ETECS02 IDH2_19	O	20		-		-	Inhibitor Control			24920	-99.99378
7269	19	ETECS02 IDH2_19	O	21		-		-	Inhibitor Control			22320	-100.1958
7270	19	ETECS02 IDH2_19	O	22		-		-	Neutral Control			1264600	-3.664563
7271	19	ETECS02 IDH2_19	O	23		-		-	Neutral Control			1312960	0.09324589
7272	19	ETECS02 IDH2_19	O	24		-		-	Neutral Control			1202520	-8.488484
7273	19	ETECS02 IDH2_19	P	1	SW199332-5	50	SW197795-10	0	Compound			170400	-88.68927
7274	19	ETECS02 IDH2_19	P	2	SW199332-5	31.25	SW197795-10	0	Compound			318240	-77.20138
7275	19	ETECS02 IDH2_19	P	3	SW199332-5	19.53125	SW197795-10	0	Compound			529440	-60.7901
7276	19	ETECS02 IDH2_19	P	4	SW199332-5	12.20703	SW197795-10	0	Compound			817880	-38.3769
7277	19	ETECS02 IDH2_19	P	5	SW199332-5	7.629395	SW197795-10	0	Compound			1156320	-12.07845
7278	19	ETECS02 IDH2_19	P	6	SW199332-5	4.768372	SW197795-10	0	Compound			1226520	-6.623566
7279	19	ETECS02 IDH2_19	P	7	SW199332-5	2.980232	SW197795-10	0	Compound			1272840	-3.024275
7280	19	ETECS02 IDH2_19	P	8	SW199332-5	0	SW197795-10	0	Compound			1346320	2.685482
7281	19	ETECS02 IDH2_19	P	9	SW199332-5	50	SW198953-3	0	Compound			218480	-84.95322
7282	19	ETECS02 IDH2_19	P	10	SW199332-5	31.25	SW198953-3	0	Compound			330080	-76.28135
7283	19	ETECS02 IDH2_19	P	11	SW199332-5	19.53125	SW198953-3	0	Compound			601600	-55.18291
7284	19	ETECS02 IDH2_19	P	12	SW199332-5	12.20703	SW198953-3	0	Compound			939760	-28.90623
7285	19	ETECS02 IDH2_19	P	13	SW199332-5	7.629395	SW198953-3	0	Compound			1257440	-4.220931
7286	19	ETECS02 IDH2_19	P	14	SW199332-5	4.768372	SW198953-3	0	Compound			1257920	-4.183632
7287	19	ETECS02 IDH2_19	P	15	SW199332-5	2.980232	SW198953-3	0	Compound			1331720	1.55099
7288	19	ETECS02 IDH2_19	P	16	SW199332-5	0	SW198953-3	0	Compound			1299920	-0.9200261
7289	19	ETECS02 IDH2_19	P	17		-		-	Blank Control			1844920	41.42915
7290	19	ETECS02 IDH2_19	P	18		-		-	Blank Control			1940240	48.83598
7291	19	ETECS02 IDH2_19	P	19		-		-	Blank Control			1796640	37.67756
7292	19	ETECS02 IDH2_19	P	20		-		-	Inhibitor Control			22040	-100.2176
7293	19	ETECS02 IDH2_19	P	21		-		-	Inhibitor Control			18920	-100.46
7294	19	ETECS02 IDH2_19	P	22		-		-	Neutral Control			1336280	1.905324
7295	19	ETECS02 IDH2_19	P	23		-		-	Neutral Control			1389680	6.054766
7296	19	ETECS02 IDH2_19	P	24		-		-	Neutral Control			1339920	2.18817
7297	20	ETECS02 IDH2_20	A	1	SW199090-3	5	SW197795-10	50	Compound			312560	-80.33123
7298	20	ETECS02 IDH2_20	A	2	SW199090-3	2.777778	SW197795-10	50	Compound			286440	-82.14275
7299	20	ETECS02 IDH2_20	A	3	SW199090-3	1.54321	SW197795-10	50	Compound			223920	-86.47876
7300	20	ETECS02 IDH2_20	A	4	SW199090-3	0.8573388	SW197795-10	50	Compound			249600	-84.69775
7301	20	ETECS02 IDH2_20	A	5	SW199090-3	0.4762993	SW197795-10	50	Compound			263360	-83.74345
7302	20	ETECS02 IDH2_20	A	6	SW199090-3	0.2646107	SW197795-10	50	Compound			274600	-82.96391
7303	20	ETECS02 IDH2_20	A	7	SW199090-3	0.147006	SW197795-10	50	Compound			265320	-83.60751
7304	20	ETECS02 IDH2_20	A	8	SW199090-3	0	SW197795-10	50	Compound			312040	-80.36729
7305	20	ETECS02 IDH2_20	A	9	SW199090-3	5	SW198953-3	5	Compound			189640	-88.85622
7306	20	ETECS02 IDH2_20	A	10	SW199090-3	2.777778	SW198953-3	5	Compound			224560	-86.43437
7307	20	ETECS02 IDH2_20	A	11	SW199090-3	1.54321	SW198953-3	5	Compound			223880	-86.48154
7308	20	ETECS02 IDH2_20	A	12	SW199090-3	0.8573388	SW198953-3	5	Compound			220000	-86.75063
7309	20	ETECS02 IDH2_20	A	13	SW199090-3	0.4762993	SW198953-3	5	Compound			259680	-83.99866
7310	20	ETECS02 IDH2_20	A	14	SW199090-3	0.2646107	SW198953-3	5	Compound			205240	-87.77429
7311	20	ETECS02 IDH2_20	A	15	SW199090-3	0.147006	SW198953-3	5	Compound			234320	-85.75748
7312	20	ETECS02 IDH2_20	A	16	SW199090-3	0	SW198953-3	5	Compound			234240	-85.76303
7313	20	ETECS02 IDH2_20	A	17	SW197795-10	50	SW197516-3	1	Compound			17960	-100.7629
7314	20	ETECS02 IDH2_20	A	18	SW197795-10	16.66667	SW197516-3	1	Compound			14480	-101.0042
7315	20	ETECS02 IDH2_20	A	19	SW197795-10	5.555555	SW197516-3	1	Compound			15440	-100.9377
7316	20	ETECS02 IDH2_20	A	20	SW197795-10	1.851852	SW197516-3	1	Compound			13920	-101.0431
7317	20	ETECS02 IDH2_20	A	21	SW197795-10	0.6172839	SW197516-3	1	Compound			13840	-101.0486
7318	20	ETECS02 IDH2_20	A	22	SW197795-10	0.2057613	SW197516-3	1	Compound			12520	-101.1402
7319	20	ETECS02 IDH2_20	A	23	SW197795-10	0.06858711	SW197516-3	1	Compound			12520	-101.1402
7320	20	ETECS02 IDH2_20	A	24	SW197795-10	0	SW197516-3	1	Compound			11200	-101.2317
7321	20	ETECS02 IDH2_20	B	1	SW199090-3	5	SW197795-10	16.66667	Compound			517680	-66.10536
7322	20	ETECS02 IDH2_20	B	2	SW199090-3	2.777778	SW197795-10	16.66667	Compound			606840	-59.92177
7323	20	ETECS02 IDH2_20	B	3	SW199090-3	1.54321	SW197795-10	16.66667	Compound			554520	-63.55036
7324	20	ETECS02 IDH2_20	B	4	SW199090-3	0.8573388	SW197795-10	16.66667	Compound			555400	-63.48933
7325	20	ETECS02 IDH2_20	B	5	SW199090-3	0.4762993	SW197795-10	16.66667	Compound			581320	-61.69168
7326	20	ETECS02 IDH2_20	B	6	SW199090-3	0.2646107	SW197795-10	16.66667	Compound			505080	-66.97922
7327	20	ETECS02 IDH2_20	B	7	SW199090-3	0.147006	SW197795-10	16.66667	Compound			506640	-66.87103
7328	20	ETECS02 IDH2_20	B	8	SW199090-3	0	SW197795-10	16.66667	Compound			594800	-60.75679
7329	20	ETECS02 IDH2_20	B	9	SW199090-3	5	SW198953-3	1.582278	Compound			101720	-94.9538
7330	20	ETECS02 IDH2_20	B	10	SW199090-3	2.777778	SW198953-3	1.582278	Compound			105240	-94.70968
7331	20	ETECS02 IDH2_20	B	11	SW199090-3	1.54321	SW198953-3	1.582278	Compound			98520	-95.17574
7332	20	ETECS02 IDH2_20	B	12	SW199090-3	0.8573388	SW198953-3	1.582278	Compound			95160	-95.40877
7333	20	ETECS02 IDH2_20	B	13	SW199090-3	0.4762993	SW198953-3	1.582278	Compound			103320	-94.84284
7334	20	ETECS02 IDH2_20	B	14	SW199090-3	0.2646107	SW198953-3	1.582278	Compound			110280	-94.36014
7335	20	ETECS02 IDH2_20	B	15	SW199090-3	0.147006	SW198953-3	1.582278	Compound			109680	-94.40175
7336	20	ETECS02 IDH2_20	B	16	SW199090-3	0	SW198953-3	1.582278	Compound			109800	-94.39342
7337	20	ETECS02 IDH2_20	B	17	SW197795-10	50	SW197516-3	0.3164557	Compound			42160	-99.08453
7338	20	ETECS02 IDH2_20	B	18	SW197795-10	16.66667	SW197516-3	0.3164557	Compound			53680	-98.28557
7339	20	ETECS02 IDH2_20	B	19	SW197795-10	5.555555	SW197516-3	0.3164557	Compound			78800	-96.5434
7340	20	ETECS02 IDH2_20	B	20	SW197795-10	1.851852	SW197516-3	0.3164557	Compound			70200	-97.13984
7341	20	ETECS02 IDH2_20	B	21	SW197795-10	0.6172839	SW197516-3	0.3164557	Compound			69920	-97.15926
7342	20	ETECS02 IDH2_20	B	22	SW197795-10	0.2057613	SW197516-3	0.3164557	Compound			65480	-97.46719
7343	20	ETECS02 IDH2_20	B	23	SW197795-10	0.06858711	SW197516-3	0.3164557	Compound			77600	-96.62663
